airport,date,time,temperature,pressure_station,pressure_sea,humidity,wind_direction,wind_speed,visibility
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"17 января,среда",07:30,-2,738.2,745.5,86,"Ветер, дующий с юго-запада",(5 м/с),10.0 и более
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"17 января,среда",07:00,-2,738.2,745.5,86,"Ветер, дующий с юго-запада",(4 м/с),6.0
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"17 января,среда",06:30,-2,737.4,744.7,86,"Ветер, дующий с юго-юго-запада",(4 м/с),10.0 и более
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"17 января,среда",06:00,-2,737.4,744.7,93,"Ветер, дующий с юго-юго-запада",(4 м/с),10.0 и более
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"17 января,среда",05:30,-2,737.4,744.7,93,"Ветер, дующий с юго-юго-запада",(3 м/с),7.0
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"17 января,среда",05:00,-3,737.4,744.7,93,"Ветер, дующий с юга",(3 м/с),9.0
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"17 января,среда",04:30,-2,737.4,744.7,86,"Ветер, дующий с юго-юго-запада",(4 м/с),10.0 и более
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"17 января,среда",04:00,-2,736.7,744.0,86,"Ветер, дующий с юго-юго-запада",(4 м/с),10.0 и более
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"17 января,среда",03:30,-3,736.7,744.0,93,"Ветер, дующий с юго-запада",(4 м/с),9.0
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"17 января,среда",03:00,-2,736.7,744.0,93,"Ветер, дующий с юго-запада",(3 м/с),10.0 и более
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"17 января,среда",02:30,-2,735.9,743.2,93,"Ветер, дующий с западо-юго-запада",(4 м/с),10.0 и более
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"17 января,среда",02:00,-2,735.1,742.4,93,"Ветер, дующий с западо-юго-запада",(4 м/с),9.0
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"17 января,среда",01:30,-2,735.1,742.4,100,"Ветер, дующий с западо-юго-запада",(4 м/с),4.5
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"17 января,среда",01:00,-2,735.1,742.4,100,"Ветер, дующий с западо-юго-запада",(4 м/с),2.1
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"17 января,среда",00:30,-2,734.6,741.9,100,"Ветер, дующий с западо-юго-запада",(3 м/с),2.0
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"17 января,среда",00:00,-2,734.0,741.2,100,"Ветер, дующий с западо-юго-запада",(2 м/с),1.7
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",23:30,-2,733.2,740.4,100,"Ветер, дующий с запада",(3 м/с),1.7
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",23:00,-1,733.2,740.4,100,"Ветер, дующий с западо-юго-запада",(2 м/с),1.0
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",22:30,-1,733.2,740.4,100,"Ветер, дующий с запада",(2 м/с),1.4
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",22:00,0,732.4,739.6,100,"Ветер, дующий с юго-запада",(2 м/с),1.6
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",21:30,-1,732.4,739.6,100,"Ветер, дующий с юго-юго-запада",(1 м/с),1.3
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",20:00,-1,734.0,741.2,100,Переменное направление,(1 м/с),0.9
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",19:30,-1,734.0,741.2,100,"Ветер, дующий с северо-востока",(1 м/с),0.8
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",19:00,-1,734.7,741.9,100,"Ветер, дующий с востоко-северо-востока",(1 м/с),0.7
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",18:30,-1,735.2,742.4,100,"Ветер, дующий с востоко-северо-востока",(2 м/с),1.2
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",18:00,-1,736.0,743.2,100,"Ветер, дующий с востока",(2 м/с),1.1
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",17:30,-2,736.7,744.0,100,"Ветер, дующий с востоко-юго-востока",(2 м/с),1.5
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",17:00,-2,737.4,744.7,100,"Ветер, дующий с востоко-юго-востока",(2 м/с),2.0
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",16:30,-2,738.2,745.5,100,"Ветер, дующий с юго-востока",(2 м/с),1.3
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",16:00,-2,739.0,746.3,100,"Ветер, дующий с юго-востока",(3 м/с),2.2
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",15:30,-2,739.0,746.3,100,"Ветер, дующий с юго-юго-востока",(3 м/с),1.7
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",15:00,-2,739.7,747.0,100,"Ветер, дующий с юго-востока",(3 м/с),1.3
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",14:30,-2,739.7,747.0,100,"Ветер, дующий с юго-юго-востока",(4 м/с),3.7
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",14:00,-2,740.5,747.8,93,"Ветер, дующий с юго-юго-востока",(3 м/с),8.0
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",13:30,-2,740.5,747.8,93,"Ветер, дующий с юго-юго-востока",(4 м/с),8.0
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",13:00,-2,740.5,747.8,93,"Ветер, дующий с юго-юго-востока",(4 м/с),2.1
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",12:30,-2,741.2,748.5,93,"Ветер, дующий с юго-юго-востока",(4 м/с),1.6
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",12:00,-2,741.2,748.5,93,"Ветер, дующий с юго-юго-востока",(5 м/с),0.8
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",11:30,-2,741.2,748.5,86,"Ветер, дующий с юга",(5 м/с),6.0
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",11:00,-1,741.2,748.5,80,"Ветер, дующий с юга",(5 м/с),10.0 и более
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",10:30,-2,742.0,749.3,86,"Ветер, дующий с юга",(6 м/с),10.0 и более
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",10:00,-2,742.0,749.3,86,"Ветер, дующий с юга",(5 м/с),10.0 и более
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",09:30,-2,742.0,749.3,86,"Ветер, дующий с юга",(4 м/с),10.0 и более
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",09:00,-2,742.0,749.3,86,"Ветер, дующий с юга",(4 м/с),10.0 и более
Нижнем Новгороде / им. В. П. Чкалова (аэропорт),"16 января,вторник",08:30,-2,742.0,749.3,86,"Ветер, дующий с юга",(6 м/с),10.0 и более
